sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Dist. to Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Profile 1;Profile 2;Profile 3
54.004;24469;;60s;Yes;No;3;0.29693;1.00000;0.00000;0.67808;1.89378;Group4@675262563;RandomCounterOfferNegotiationParty@653810452;RandomCounterOfferNegotiationParty@583523091;1.0;0.2969260373579895;0.5968500104495003;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.004;22230;;60s;Yes;No;3;0.29693;1.00000;0.00000;0.67808;1.89378;Group4@231367154;RandomCounterOfferNegotiationParty@51224123;RandomCounterOfferNegotiationParty@120720002;1.0;0.2969260373579895;0.5968500104495003;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.002;27811;;60s;Yes;No;3;0.58562;1.00000;0.00000;0.19642;2.24396;RandomCounterOfferNegotiationParty@1630823410;Group4@1878229412;RandomCounterOfferNegotiationParty@1808533634;0.6583333333333333;1.0;0.5856226065195247;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.001;17037;;60s;Yes;No;3;0.43241;1.00000;0.00000;0.64373;1.91991;RandomCounterOfferNegotiationParty@1889741956;RandomCounterOfferNegotiationParty@2120535264;Group4@2052802548;0.48749999999999993;0.43241457513409964;0.9999999999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.004;15734;;60s;Yes;No;3;0.43241;1.00000;0.00000;0.64373;1.91991;RandomCounterOfferNegotiationParty@1962810930;RandomCounterOfferNegotiationParty@2050621149;Group4@2114352450;0.48749999999999993;0.43241457513409964;0.9999999999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.001;31505;;60s;Yes;No;3;0.58562;1.00000;0.00000;0.19642;2.24396;RandomCounterOfferNegotiationParty@931351605;Group4@960804021;RandomCounterOfferNegotiationParty@1031481157;0.6583333333333333;1.0;0.5856226065195247;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.003;23733;;60s;Yes;No;3;0.29693;1.00000;0.00000;0.67808;1.89378;Group4@252951857;RandomCounterOfferNegotiationParty@30687907;RandomCounterOfferNegotiationParty@99341889;1.0;0.2969260373579895;0.5968500104495003;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.002;27616;;60s;Yes;No;3;0.29693;1.00000;0.00000;0.67808;1.89378;Group4@1615870619;RandomCounterOfferNegotiationParty@1855445217;RandomCounterOfferNegotiationParty@1789415915;1.0;0.2969260373579895;0.5968500104495003;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.004;34960;;60s;Yes;No;3;0.58562;1.00000;0.00000;0.19642;2.24396;RandomCounterOfferNegotiationParty@354249542;Group4@467310485;RandomCounterOfferNegotiationParty@535101494;0.6583333333333333;1.0;0.5856226065195247;party1_utility.xml;party2_utility.xml;party3_utility.xml
54.002;16228;;60s;Yes;No;3;0.43241;1.00000;0.00000;0.64373;1.91991;RandomCounterOfferNegotiationParty@915465336;RandomCounterOfferNegotiationParty@945233114;Group4@1013485320;0.48749999999999993;0.43241457513409964;0.9999999999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml
